Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1553,421,0,0,5100,0,0,0,1325,748,748,52,69,643,591,4949,13941,1456,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1467,1433,0,0,5100,0,0,0,1371,487,487,98,58,642,544,9280,10785,545,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1747,747,0,0,5100,0,0,0,1497,1303,1303,170,170,666,496,5208,9793,1571,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1707,1446,0,0,5100,0,0,0,1592,573,573,143,125,739,596,9602,10762,460,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1915,649,0,0,1844,757,0,0,1648,1323,1323,100,76,738,638,6138,10583,1518,5
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1852,739,0,0,1940,536,0,0,1771,730,730,152,142,762,610,9484,10519,585,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1852,739,0,0,5100,615,0,0,1766,1086,730,17,5,643,626,9451,0,603,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,1900,731,0,0,1931,463,0,0,1822,970,1086,69,58,595,526,9716,11088,442,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2121,349,0,0,2054,422,0,0,1875,1088,1088,64,32,596,532,6537,10436,1611,5
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2045,596,0,0,2129,398,0,0,1974,499,499,93,83,643,550,9494,9896,645,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2045,596,0,0,2056,349,0,0,1976,876,667,-7,-7,596,603,9540,0,615,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2094,635,0,0,2104,696,0,0,2035,667,667,33,45,512,479,9710,10412,500,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2094,635,0,0,2183,410,0,0,2038,937,937,-27,-27,416,443,9759,0,455,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2245,615,0,0,2270,396,0,0,2194,667,937,134,141,524,390,9603,10700,631,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2312,370,0,0,2325,305,0,0,2244,657,650,30,30,453,423,9734,9311,526,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2312,370,0,0,2401,436,0,0,2248,592,578,-25,-17,453,478,9772,0,485,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2461,357,0,0,2470,302,0,0,2414,548,502,145,145,571,426,9624,9907,674,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2500,550,0,0,2513,372,0,0,2460,541,522,32,36,571,539,9769,11382,537,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2645,392,0,0,2727,500,0,0,2622,512,518,157,159,643,486,9729,11684,620,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2645,392,0,0,2668,354,0,0,2619,490,518,-3,-3,643,646,9759,0,585,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2848,402,0,0,2926,165,0,0,2831,439,454,214,218,798,584,9800,10541,573,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2848,402,0,0,2867,285,0,0,2829,431,397,5,6,798,793,9806,0,565,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2916,233,0,0,5100,0,0,0,2869,426,441,56,56,691,635,9663,10312,758,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3684,342,0,0,3685,185,0,0,3648,380,384,780,780,1405,625,9788,9921,756,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3959,216,0,0,3685,185,0,0,3906,373,375,256,256,1656,1400,9804,9127,779,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3898,247,0,0,3685,185,0,0,3847,335,335,-62,-64,1430,1492,9804,9836,765,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3842,260,0,0,3685,185,0,0,3787,317,317,-64,-64,1323,1387,9803,10535,756,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3783,265,0,0,3685,185,0,0,3738,259,259,-57,-72,1108,1165,9806,8135,743,4
Train_OD_HY11,限位杆下雨4mid,0,front,2,3,3731,232,0,0,3685,185,0,0,3667,237,237,72,72,190,118,9579,0,1080,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3678,234,0,0,3685,185,0,0,3620,260,260,-130,-142,989,1119,9786,9337,754,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3668,252,0,0,3685,185,0,0,3621,346,318,-14,-14,775,789,9813,10347,703,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,3,2775,266,0,0,3685,185,0,0,2723,346,318,13,12,131,118,9667,10441,714,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,4,2727,486,0,0,3685,185,0,0,2677,250,250,49,49,179,130,9805,10344,535,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,5,2712,299,0,0,5100,207,0,0,2653,432,432,27,26,203,176,9636,11428,729,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,6,2660,614,0,0,3685,185,0,0,2606,262,432,50,50,250,200,9818,10597,505,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,3,2800,273,0,0,5100,207,0,0,2604,322,322,7,7,71,64,7537,10714,1843,5
Train_OD_HY11,限位杆下雨4mid,0,front,1,7,2600,617,0,0,3685,185,0,0,2548,493,493,63,62,310,247,9831,10000,473,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,4,2592,382,0,0,3685,185,0,0,2556,263,263,45,41,119,74,9935,9836,294,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,8,2592,382,0,0,5100,207,0,0,2536,524,524,17,16,322,305,9576,9916,753,4
Train_OD_HY11,限位杆下雨4mid,0,front,4,5,2739,280,0,0,5100,207,0,0,2535,342,342,21,21,143,122,7511,11803,1806,5
Train_OD_HY11,限位杆下雨4mid,0,front,3,3,2698,285,0,0,5100,0,0,0,2534,245,245,65,65,202,137,8603,9365,1373,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2543,548,0,0,3685,185,0,0,2489,286,340,52,52,369,317,9831,10350,460,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,6,2534,518,0,0,3685,185,0,0,2487,268,268,47,43,190,143,9935,12241,287,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2534,518,0,0,5100,207,0,0,2466,528,528,35,28,333,298,9562,12241,746,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,4,2639,293,0,0,5100,0,0,0,2475,255,255,66,66,262,196,8612,10169,1338,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2489,441,0,0,3685,185,0,0,2423,366,399,53,53,322,269,9818,13333,465,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2476,545,0,0,3685,185,0,0,2412,541,541,22,20,322,300,9583,10344,711,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,5,2577,290,0,0,5100,0,0,0,2406,262,262,78,78,333,255,8637,11451,1292,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2430,401,0,0,3685,185,0,0,2368,436,262,56,56,321,265,9797,10000,482,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2422,518,0,0,3685,185,0,0,2357,524,524,24,24,309,285,9591,10925,689,4
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2371,546,0,0,3685,185,0,0,2314,490,531,61,59,310,249,9748,10169,527,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2364,451,0,0,3685,185,0,0,2293,510,510,40,40,274,234,9621,12413,642,4
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2297,557,0,0,3685,185,0,0,2246,482,504,66,66,309,243,9760,9594,499,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2294,538,0,0,3685,185,0,0,2223,498,498,43,43,286,243,9586,10142,652,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,6,2393,349,0,0,5100,0,0,0,2222,267,267,200,200,524,324,8628,10380,1203,2
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2230,644,0,0,3685,185,0,0,2176,514,513,67,67,310,243,9608,7500,622,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,7,2330,425,0,0,5100,0,0,0,2169,279,279,87,87,595,508,8530,11269,1215,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,3,2169,680,0,0,3685,185,0,0,2127,493,279,66,66,309,243,9898,9218,306,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2164,671,0,0,3685,185,0,0,2105,539,539,86,85,333,247,9618,10757,592,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,8,2263,473,0,0,5100,0,0,0,2109,297,297,94,94,655,561,8541,8955,1180,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,4,2110,676,0,0,3685,185,0,0,2067,555,633,66,66,369,303,9901,10169,292,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2100,672,0,0,3685,185,0,0,2036,561,561,86,86,393,307,9633,11250,564,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,3,2247,322,0,0,5100,207,0,0,2063,383,383,52,52,191,139,7723,7741,1426,5
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2200,397,0,0,5100,0,0,0,2049,316,316,94,94,715,621,8560,9523,1141,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,5,2052,657,0,0,5100,0,0,0,2010,585,647,65,65,428,363,9930,10172,242,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,6,2052,657,0,0,3685,185,0,0,2010,600,529,8,8,428,420,9930,0,242,3
Train_OD_HY11,限位杆下雨4mid,0,front,4,9,2046,702,0,0,3685,185,0,0,1989,582,582,61,60,393,332,9646,8703,540,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2134,311,0,0,5100,0,0,0,1987,334,334,93,93,703,610,8599,8939,1095,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,2004,648,0,0,5100,0,0,0,1946,599,599,61,61,429,368,10000,10580,55,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,2004,648,0,0,3685,185,0,0,1946,583,599,13,13,381,368,10000,0,55,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1989,680,0,0,3685,185,0,0,1923,617,602,34,34,381,347,10000,12631,64,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1989,680,0,0,5100,207,0,0,1918,651,651,11,10,334,323,10000,0,64,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1953,457,0,0,5100,0,0,0,1874,655,651,52,52,357,305,10000,13921,46,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1953,457,0,0,3685,185,0,0,1877,584,552,7,-1,309,302,10000,0,47,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1942,601,0,0,3685,185,0,0,1877,552,552,10,2,238,228,10000,10000,58,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1891,680,0,0,3685,185,0,0,1830,667,663,55,55,214,159,10000,7741,41,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1891,522,0,0,3685,185,0,0,1807,578,595,32,27,191,159,10000,14117,50,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1828,1006,0,0,3685,185,0,0,1772,620,601,40,39,179,139,10000,9523,35,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1830,619,0,0,3685,185,0,0,1760,649,697,17,17,191,174,10000,7868,45,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1968,525,0,0,5100,207,0,0,1738,620,605,27,27,190,163,10000,0,1246,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1771,1250,0,0,3685,185,0,0,1714,620,605,34,24,214,180,10000,10350,28,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1767,1025,0,0,3685,185,0,0,1702,770,848,19,19,179,160,10000,9365,33,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1767,1025,0,0,5100,207,0,0,1702,691,691,4,4,179,175,10000,0,33,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1911,558,0,0,5100,207,0,0,1691,758,691,16,16,191,175,10000,8421,1217,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1880,545,0,0,5100,0,0,0,1679,541,541,16,13,155,139,10000,0,1189,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1716,1044,0,0,3685,185,0,0,1668,541,541,15,12,143,128,10000,8727,5,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1714,1220,0,0,3685,185,0,0,1645,1100,1100,27,27,131,104,10000,11320,19,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1856,579,0,0,5100,207,0,0,1635,972,954,16,16,131,115,10000,10909,1180,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1820,692,0,0,5100,0,0,0,1626,554,554,16,16,119,103,10000,9833,1073,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1664,583,0,0,5100,0,0,0,1614,618,618,19,18,107,88,10000,11346,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1664,583,0,0,3685,185,0,0,1614,813,618,7,5,95,88,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1657,879,0,0,3685,185,0,0,1602,736,813,19,17,107,88,10000,8245,6,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1767,596,0,0,5100,0,0,0,1579,1049,1049,30,28,119,89,10000,9056,1006,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1719,413,0,0,5100,0,0,0,1532,611,611,55,55,155,100,10000,10000,959,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1519,978,0,0,5100,0,0,0,1461,567,567,78,73,214,136,10000,10689,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1508,601,0,0,3685,185,0,0,1448,714,780,18,14,202,184,10000,10402,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1473,1454,0,0,3685,185,0,0,1413,740,740,39,37,226,187,10000,10434,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1465,1145,0,0,3685,185,0,0,1389,899,1018,26,26,239,213,10000,13953,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1625,667,0,0,5100,207,0,0,1389,875,875,2,2,227,225,10000,0,1038,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1563,405,0,0,5100,0,0,0,1365,875,875,25,23,250,225,10000,10641,861,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1426,1238,0,0,5100,0,0,0,1365,471,471,1,0,238,237,10000,10000,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1426,1238,0,0,3685,185,0,0,1366,1223,1108,0,-1,214,214,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1418,1360,0,0,3685,185,0,0,1343,1227,1346,24,24,190,166,10000,10000,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1572,688,0,0,5100,207,0,0,1343,1035,1035,1,2,119,118,10000,8867,1012,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1524,624,0,0,5100,0,0,0,1320,677,677,26,25,131,105,10000,12307,835,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1386,749,0,0,5100,0,0,0,1310,514,514,14,15,107,93,10000,15000,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1386,749,0,0,3685,185,0,0,1313,1075,993,4,5,83,79,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1382,727,0,0,3685,185,0,0,1302,993,993,19,20,95,76,10000,13333,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1532,512,0,0,5100,207,0,0,1280,1043,1043,33,31,96,63,10000,18000,978,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1482,668,0,0,5100,0,0,0,1282,600,600,11,9,96,85,10000,11428,813,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1326,1214,0,0,5100,0,0,0,1259,646,646,36,34,120,84,10000,10000,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1326,1214,0,0,3685,185,0,0,1261,904,981,12,9,96,84,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1332,1024,0,0,3685,185,0,0,1261,981,981,14,11,96,82,10000,9600,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1454,471,0,0,5100,0,0,0,1239,875,875,36,30,95,59,10000,16785,789,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1271,1158,0,0,5100,0,0,0,1216,569,569,36,28,107,71,10000,8545,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1271,1158,0,0,3685,185,0,0,1216,1083,1186,10,10,107,97,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1273,1330,0,0,3685,185,0,0,1213,1186,1186,9,4,95,86,10000,7966,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1422,498,0,0,5100,207,0,0,1189,1177,1177,28,23,95,67,10000,8636,922,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1410,504,0,0,5100,0,0,0,1180,1177,1177,14,12,107,93,10000,13636,756,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1238,770,0,0,5100,0,0,0,1170,487,487,16,13,95,79,10000,14545,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1238,770,0,0,3685,185,0,0,1172,1075,964,4,4,95,91,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1222,1016,0,0,3685,185,0,0,1161,964,964,18,16,107,89,10000,11764,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1365,517,0,0,5100,207,0,0,1150,1173,1173,18,20,96,78,10000,8421,898,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1347,776,0,0,5100,0,0,0,1139,507,507,18,21,84,66,10000,7619,733,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1213,929,0,0,5100,0,0,0,1129,640,640,18,18,95,77,10000,18800,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1213,929,0,0,3685,185,0,0,1133,823,849,11,6,95,84,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1217,621,0,0,3685,185,0,0,1111,849,849,39,34,95,56,10000,-13072,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1217,621,0,0,5100,207,0,0,1112,818,818,14,9,83,69,10000,0,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1284,511,0,0,5100,0,0,0,1091,752,818,37,34,95,58,10000,9365,680,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1142,1560,0,0,5100,0,0,0,1091,643,643,14,11,95,81,10000,6760,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1142,1560,0,0,3685,185,0,0,1091,1139,1244,13,10,83,70,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1140,1578,0,0,3685,185,0,0,1066,1244,1244,36,34,95,59,10000,6233,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1140,1578,0,0,5100,207,0,0,1066,940,1099,10,3,83,73,10000,0,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1299,559,0,0,5100,207,0,0,1055,1099,1099,21,15,84,63,10000,0,847,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1119,833,0,0,5100,0,0,0,1023,1099,1099,42,36,120,78,10000,31304,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1119,833,0,0,3685,185,0,0,1028,1317,1196,8,4,96,88,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1105,833,0,0,3685,185,0,0,1029,1196,1196,12,9,96,84,10000,13714,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1232,769,0,0,5100,207,0,0,1008,1329,1205,33,34,95,62,10000,8805,803,5
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1034,1231,0,0,3685,185,0,0,983,664,664,36,36,119,83,10000,5529,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1040,1469,0,0,3685,185,0,0,969,1114,1208,23,23,131,108,10000,9076,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1040,1469,0,0,5100,207,0,0,970,1364,1293,10,10,107,97,10000,0,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1153,720,0,0,5100,0,0,0,936,1337,1523,47,47,143,96,10000,0,590,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,1102,705,0,0,5100,0,0,0,890,1337,1523,60,48,179,119,10000,9411,565,2
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,948,1349,0,0,5100,0,0,0,868,712,712,33,25,166,133,10000,13837,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,943,1476,0,0,3685,185,0,0,866,1137,712,6,6,166,160,10000,11030,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,915,1049,0,0,5100,0,0,0,821,1311,1259,51,51,214,163,10000,14545,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,915,1049,0,0,3685,185,0,0,821,1209,1199,4,5,191,187,10000,0,1,3
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,913,1046,0,0,3685,185,0,0,799,1169,1140,29,29,191,162,10000,24000,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,784,836,0,0,0,0,0,0,681,1365,1330,128,128,298,170,10000,9224,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,5,9,749,842,0,0,0,0,0,0,637,1206,1152,57,57,346,289,10000,13714,1,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,3,1216,923,0,0,5100,0,0,0,1120,793,793,34,34,215,181,9923,8978,147,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,4,1456,583,0,0,5100,0,0,0,1251,1102,1102,127,154,357,230,7718,10674,905,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,5,1375,629,0,0,5100,0,0,0,1299,723,723,44,44,405,361,9973,11949,97,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,3,1375,629,0,0,3685,185,0,0,1242,1312,1312,142,142,310,168,9105,11949,555,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,4,1413,1151,0,0,3685,185,0,0,1294,776,776,64,45,358,294,9505,10977,421,4
Train_OD_HY11,限位杆下雨4mid,0,front,2,5,1809,617,0,0,1737,666,0,0,1561,1258,1258,274,274,620,346,6033,0,1466,5
Train_OD_HY11,限位杆下雨4mid,0,front,1,6,1839,613,0,0,1773,0,0,0,1657,944,944,353,380,762,409,7898,10574,1120,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,7,1740,1233,0,0,1778,896,0,0,1702,695,695,43,43,810,767,10000,11095,14,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,6,1811,480,0,0,1845,334,0,0,1724,695,695,161,154,774,613,9684,10452,445,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,8,1961,575,0,0,2046,531,0,0,1917,1016,695,212,239,1024,812,9999,9683,29,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,7,1961,575,0,0,1963,427,0,0,1885,1064,1064,153,153,929,776,9560,10563,573,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,8,2003,491,0,0,2010,445,0,0,1954,709,709,64,45,1001,937,9660,11822,521,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2249,465,0,0,2188,0,0,0,2093,928,852,176,203,1203,1027,7886,10756,1395,2
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,2171,749,0,0,2248,530,0,0,2150,596,596,86,73,1214,1128,9995,11333,49,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,9,2171,749,0,0,2189,418,0,0,2121,949,949,161,161,1167,1006,9650,11333,572,3
Train_OD_HY11,限位杆下雨4mid,0,front,2,9,2244,422,0,0,2256,664,0,0,2172,719,719,23,23,1095,1072,9679,8879,561,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2403,493,0,0,2481,370,0,0,2371,728,728,183,183,1239,1056,10000,10301,77,3
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2403,493,0,0,2413,395,0,0,2369,611,728,-33,-33,1096,1129,10000,0,77,3
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2658,260,0,0,2595,336,0,0,2477,577,605,80,100,1155,1075,10000,10518,1770,5
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2609,460,0,0,2695,349,0,0,2595,438,438,96,96,1012,916,10000,10970,103,3
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2609,460,0,0,2627,473,0,0,2591,554,476,-13,-7,858,871,10000,0,102,3
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2833,386,0,0,2848,220,0,0,2812,538,569,223,223,929,706,10000,10089,128,3
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2912,216,0,0,2908,219,0,0,2859,506,522,47,48,905,858,10000,10344,288,4
Train_OD_HY11,限位杆下雨4mid,0,front,3,9,2912,216,0,0,2981,251,0,0,2859,319,319,1,4,739,738,10000,0,270,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,4114,201,0,0,5100,0,0,0,4063,284,319,1207,1207,1894,687,10000,10008,410,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,4059,221,0,0,5100,0,0,0,4016,211,208,-36,-48,1656,1692,10000,9820,267,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3944,200,0,0,5100,0,0,0,3895,404,390,-110,-110,1537,1647,10000,9764,391,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3888,251,0,0,5100,0,0,0,3847,208,205,-36,-47,1382,1418,10000,9766,248,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3888,217,0,0,5100,0,0,0,3823,355,329,-13,-13,1239,1252,10000,12857,382,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3831,266,0,0,5100,0,0,0,3787,210,208,-29,-35,1203,1232,10000,10526,241,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3832,213,0,0,5100,0,0,0,3776,281,281,-10,-10,965,975,10000,8571,377,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3783,243,0,0,5100,0,0,0,3729,210,209,-47,-47,870,917,10000,12291,234,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3774,246,0,0,5100,0,0,0,3717,245,245,-12,11,858,870,10000,10172,370,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3723,252,0,0,5100,0,0,0,3670,215,215,47,47,393,346,10000,10000,227,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3718,229,0,0,5100,0,0,0,3658,246,246,12,12,358,346,10000,10714,363,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3618,196,0,0,5100,0,0,0,3564,221,221,97,97,334,237,10000,10190,215,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3607,229,0,0,5100,0,0,0,3540,241,241,27,27,310,283,10000,10720,348,4
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3569,242,0,0,5100,0,0,0,3505,226,226,38,38,321,283,10000,12040,208,3
Train_OD_HY11,限位杆下雨4mid,0,front,1,9,3551,213,0,0,5100,0,0,0,3493,239,239,15,15,297,282,10000,8392,343,4
