Train_OD_Project,ObjName,HeightLabel,Direction,Sensor1,Sensor2,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosCeDis1,PosCeAmp1,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,TxSensID
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,18,225,23,23,-23,-22,23,46,5673,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,22,5100,0,225,23,23,-23,-22,23,46,5832,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,0,225,22,22,-23,-22,23,46,5673,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,22,5100,0,225,23,23,-23,-22,23,46,5832,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,0,225,22,22,-23,-22,23,46,5673,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,23,5100,0,225,23,23,-23,-22,23,46,5832,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,23,5100,18,225,22,22,-23,-22,23,46,5657,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,22,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,0,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,23,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,22,5100,0,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,22,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,20,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,23,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,418,22,5100,19,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,22,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,19,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,22,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,0,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,23,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,0,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,23,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,0,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,23,5100,0,225,22,22,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,18,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,23,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,18,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,22,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,18,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,23,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,19,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,23,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,23,5100,20,225,22,22,-23,-22,23,46,5641,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,22,5100,0,225,23,23,-23,-22,23,46,5851,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,23,5100,19,224,22,22,-23,-22,23,46,5615,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,22,5100,0,224,23,23,-23,-22,23,46,5859,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,19,223,22,22,-23,-22,23,46,5604,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,23,5100,0,222,23,23,-23,-22,23,46,5824,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,418,23,5100,18,221,22,22,-23,-22,23,46,5570,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,22,5100,0,221,23,23,-23,-22,23,46,5814,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,19,221,22,22,-23,-22,23,46,5570,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,20,5100,0,221,23,23,-23,-22,23,46,5814,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,418,23,5100,0,221,21,21,-23,-22,23,46,5570,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,23,5100,0,221,23,23,-23,-22,23,46,5814,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,0,221,22,22,-23,-22,23,46,5570,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,20,5100,0,221,23,23,-23,-22,23,46,5814,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,19,221,21,21,-23,-22,23,46,5570,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,23,5100,0,221,23,23,-23,-22,23,46,5814,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,23,5100,18,221,21,21,-23,-22,23,46,5554,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,402,23,5100,0,221,23,23,-23,-22,23,46,5817,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,418,23,5100,0,221,21,21,-23,-22,23,46,5554,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,20,5100,0,221,23,23,-23,-22,23,46,5817,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,418,23,5100,19,221,21,21,-23,-22,23,46,5554,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,23,5100,0,221,23,23,-23,-22,23,46,5817,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,421,23,5100,20,221,21,21,-23,-22,23,46,5554,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,23,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,19,221,22,22,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,23,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,0,221,22,22,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,20,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,0,221,21,21,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,20,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,19,221,21,21,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,403,20,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,19,221,21,21,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,20,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,420,23,5100,20,221,20,20,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,401,20,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,墙角1,1,rm,9,10,4,9,419,23,5100,19,221,20,20,-23,-22,23,46,5551,0,9
Train_OD_HY11,墙角1,1,rm,9,10,4,9,404,23,5100,0,221,23,23,-23,-22,23,46,5834,0,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,3,1723,29,1742,0,1657,27,27,29,29,83,54,9739,10909,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,4,1694,27,1764,25,1635,27,27,30,30,107,77,9783,8275,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,5,1694,27,1717,0,1635,27,27,8,8,107,99,9775,0,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,6,1667,28,1687,29,1600,27,27,44,44,143,99,9767,13333,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,7,1629,31,1653,0,1556,27,27,56,56,190,134,9755,12368,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,8,1601,27,1643,29,1550,28,28,24,24,202,178,9856,0,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1588,30,1614,0,1525,28,28,42,24,226,184,9209,8780,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1559,27,1599,32,1501,28,28,41,41,226,185,9778,11428,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1538,30,1562,27,1467,27,27,48,35,227,179,9274,12000,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1509,26,1548,30,1445,28,29,37,37,227,190,9718,12000,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1480,28,1507,27,1411,26,26,48,38,238,190,9311,10172,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,1,9,1448,29,1489,30,1388,29,29,38,38,262,224,9661,9672,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,2,9,1392,28,1420,27,1318,27,27,86,77,298,212,9307,10909,9
Train_OD_HY11,11cm草丛curb,0,rm,9,10,2,9,1360,29,1401,29,1296,29,29,36,36,274,238,9592,10795,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,2,9,1360,29,1426,26,1297,27,27,8,8,262,254,9651,0,10
Train_OD_HY11,11cm草丛curb,0,rm,9,10,2,9,1258,26,1304,24,1190,28,27,118,118,346,228,9754,10588,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,3,2125,27,2150,28,2049,0,0,4,0,71,67,9639,7500,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,4,2047,29,2104,0,1978,29,29,78,78,143,65,9708,10434,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,5,2027,31,2071,27,1935,28,28,54,50,190,136,9611,12142,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,6,2001,31,2071,0,1916,29,29,35,35,214,179,9670,15434,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,7,1937,29,1967,0,1858,29,29,87,83,285,198,9711,11093,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,8,1845,26,1875,27,1764,29,29,125,121,381,256,9528,10494,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1841,26,1845,29,1742,28,28,55,55,405,350,9527,-5536,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1830,29,1818,26,1721,28,28,53,53,381,328,9515,20909,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1743,26,1804,27,1674,27,27,79,77,405,326,9686,9845,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1743,26,1763,28,1674,28,27,30,29,405,375,9694,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1769,26,1761,28,1675,28,28,29,29,333,304,9446,7868,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1714,28,1746,28,1652,27,27,50,50,310,260,9706,8275,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1697,26,1715,28,1607,28,28,69,69,333,264,9415,9861,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1659,25,1716,25,1585,26,26,35,33,286,251,9720,12909,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1659,25,1687,28,1588,26,25,11,6,190,179,9732,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1629,29,1656,31,1565,26,26,36,33,190,154,9733,8000,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1600,30,1656,25,1541,26,27,35,34,191,156,9777,8275,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1600,30,1626,0,1541,27,27,10,10,143,133,9769,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1566,27,1594,25,1495,27,27,58,58,191,133,9763,14117,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,3,3,1559,29,1591,27,1502,28,28,19,19,96,77,9600,7272,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1534,29,1555,25,1472,27,27,34,33,214,180,9748,7187,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,4,1521,27,1554,28,1456,28,28,42,42,143,101,9584,12368,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1485,31,1511,25,1414,27,28,70,70,250,180,9731,12244,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1472,25,1501,28,1404,28,28,22,20,215,193,9281,9555,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1431,29,1493,25,1359,28,28,57,47,238,181,9685,10925,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1431,29,1463,24,1361,28,29,9,9,238,229,9697,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1435,26,1453,29,1343,29,29,34,34,238,204,9250,19189,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1369,30,1433,27,1297,25,25,64,58,262,198,9663,11612,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1369,30,1404,28,1299,29,29,18,18,262,244,9678,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1365,25,1391,29,1301,29,29,18,18,214,196,9291,6857,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1316,30,1376,26,1254,25,25,68,64,239,171,9674,9056,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1316,30,1357,27,1255,29,29,19,19,179,160,9698,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1275,29,1337,27,1210,29,29,65,63,214,149,9774,11463,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1275,29,1309,27,1210,29,29,18,18,167,149,9771,0,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,4,9,1265,27,1295,23,1198,29,29,28,28,179,151,9006,10700,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1218,25,1266,26,1167,26,26,46,46,191,145,10000,8421,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1209,26,1261,25,1143,29,28,37,37,167,130,10000,10714,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1209,26,1277,23,1144,26,26,11,9,167,156,10000,0,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1184,25,1228,25,1121,26,26,33,33,190,157,10000,13823,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1169,26,1224,24,1097,28,27,33,33,166,133,10000,11750,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1169,26,1234,27,1097,26,26,8,6,166,158,10000,0,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1126,27,1200,24,1050,26,26,54,54,167,113,10000,11162,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1094,24,1159,0,1028,26,26,31,31,191,160,10000,10666,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1059,24,1089,0,981,24,24,56,51,226,170,10000,13428,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1040,23,1102,22,958,24,24,28,28,214,186,10000,11046,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,1002,26,5100,0,910,25,25,53,53,238,185,10000,12631,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,984,25,1032,22,887,24,24,28,28,262,234,10000,12857,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,958,23,984,0,844,25,25,52,52,286,234,10000,16136,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,952,21,974,20,826,24,24,33,30,286,253,10000,22187,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,952,21,977,23,826,24,24,15,15,286,271,10000,0,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,894,20,919,20,761,23,24,85,85,309,224,10000,12241,10
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,851,20,5100,0,719,22,22,66,65,333,267,10000,13364,9
Train_OD_HY11,12cm草砖curb,0,rm,9,10,2,9,730,20,0,0,603,23,23,143,143,405,262,10000,10182,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,3,1478,26,1538,26,1436,25,25,61,61,179,118,9923,9090,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,4,1412,27,1475,24,1377,25,25,60,60,238,178,9923,8939,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,5,1518,26,1457,24,1352,25,25,37,37,274,237,8683,0,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,6,1335,26,1398,25,1295,25,25,71,59,333,262,9920,12337,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,7,1449,27,1383,25,1282,25,25,26,26,345,319,8548,10289,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,8,1251,25,1322,23,1220,26,26,73,61,405,332,9920,8571,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1376,24,1304,26,1195,25,25,35,35,429,394,8410,11506,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1184,25,1253,25,1149,25,25,61,45,428,367,9925,10597,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1312,25,1241,27,1125,25,25,34,34,381,347,8269,11093,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1103,25,1170,25,1067,25,25,70,59,381,311,9928,10370,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1243,24,1164,26,1044,25,25,35,35,345,310,8067,12028,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1021,26,1091,22,984,25,25,61,61,369,308,9933,10121,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1173,24,1087,24,960,25,25,23,23,334,311,7834,12000,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,933,27,1008,23,896,24,24,71,71,393,322,9962,10795,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1097,23,1003,24,872,25,25,33,33,357,324,7423,12500,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,842,24,915,23,800,24,24,82,82,405,323,9959,10549,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,1022,23,921,24,777,25,25,32,32,381,349,7094,12666,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,749,25,859,22,717,23,23,69,69,417,348,9957,8924,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,947,21,840,23,683,25,23,43,43,393,350,6728,12800,10
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,655,26,739,21,624,23,23,68,68,429,361,9952,10106,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,562,24,650,22,530,25,25,104,104,464,360,9960,10215,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,469,25,563,22,434,25,25,106,99,536,430,9968,10322,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,378,26,481,21,351,25,25,86,86,548,462,9977,9120,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,301,52,412,20,268,25,25,86,86,607,521,9990,10779,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,219,56,353,21,194,28,29,75,75,607,532,9975,8780,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,344,22,312,41,151,33,34,49,49,632,583,9745,3840,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,0,0,387,37,112,32,33,41,41,607,566,9638,1017,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,216,52,265,40,105,32,33,53,53,619,566,9193,3671,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,224,54,271,41,112,35,35,5,5,583,578,8874,0,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,1,9,240,52,267,40,120,37,37,12,12,524,512,8448,0,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,2,9,224,54,269,41,126,40,40,19,19,429,410,8260,0,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,2,9,362,21,269,41,132,43,43,25,25,333,308,6911,0,9
Train_OD_HY11,标准杆9号正对,1,rr1,9,10,2,9,224,54,269,41,136,43,43,31,31,250,219,7047,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,3,538,21,630,0,458,22,22,54,54,143,89,9347,12972,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,4,496,20,600,0,415,22,22,57,57,190,133,9304,11190,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,5,462,19,570,0,392,21,21,38,38,214,176,9257,7058,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,6,429,20,544,0,368,21,21,39,39,238,199,9225,7272,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,1,3,433,20,531,25,352,21,21,42,42,119,77,7673,13333,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,1,4,405,19,522,0,330,20,20,30,30,143,113,7000,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,1,5,409,21,511,24,330,20,20,8,30,143,135,7338,10000,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,1,6,385,20,502,0,308,20,20,31,31,166,135,6916,11500,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,1,7,380,22,494,25,308,19,19,9,1,166,157,7088,7931,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,8,363,21,481,0,284,21,21,33,33,190,157,7013,10909,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,359,21,473,24,284,20,20,9,1,190,181,6534,11428,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,348,22,466,0,262,21,21,27,27,167,140,6675,16000,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,346,22,461,23,263,20,20,5,3,131,126,6353,18461,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,333,45,456,0,263,21,21,6,6,95,89,6658,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,334,23,450,22,242,25,25,28,28,95,67,6101,20000,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,328,41,449,0,243,21,21,7,7,95,88,6377,-17536,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,329,45,444,21,243,29,29,7,7,72,65,6127,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,327,45,451,0,244,26,26,7,7,72,65,6385,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,334,23,449,21,245,34,34,8,8,48,40,6163,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,328,41,451,0,246,26,26,9,9,48,39,6400,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,331,46,447,22,246,38,38,8,8,24,16,6189,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,329,41,453,0,247,31,31,7,7,24,17,6406,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,331,46,448,22,247,42,42,8,8,24,16,6215,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,328,41,451,0,247,36,36,8,8,24,16,6387,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,333,46,446,22,247,41,41,8,8,24,16,6198,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,328,41,450,0,247,41,41,8,8,24,16,6406,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,330,46,446,22,247,41,41,8,8,24,16,6198,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,329,45,451,0,247,41,41,8,8,24,16,6406,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,332,46,448,23,247,41,41,8,8,24,16,6215,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,327,40,451,0,247,46,46,8,8,24,16,6387,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,330,46,448,23,247,41,41,8,8,24,16,6233,0,10
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,328,40,451,0,247,46,46,8,8,24,16,6369,0,9
Train_OD_HY11,禁停牌正对,1,rm,9,10,2,9,334,23,446,22,247,41,41,8,8,24,16,6215,0,10
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,3,1613,26,1664,25,1553,25,25,3,3,95,92,9616,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,4,1591,28,1617,25,1511,25,25,14,48,143,129,9431,9795,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,5,1565,28,1601,26,1502,26,26,-17,-17,154,171,9586,12291,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,6,1543,30,1566,0,1471,27,27,10,44,190,180,9421,9791,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,7,1525,28,1553,25,1452,26,27,3,3,214,211,9554,15000,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,8,1476,24,1506,24,1408,27,27,32,66,262,230,9424,10746,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1449,26,1474,23,1385,26,26,11,11,285,274,9491,9342,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1414,27,1505,27,1341,27,27,32,70,238,206,9426,11451,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1414,27,1436,25,1343,26,27,-11,-11,238,249,9461,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1386,28,1425,27,1343,27,27,28,22,238,210,9439,7619,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1363,28,1461,30,1297,27,27,70,68,238,168,9417,9411,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1363,28,1391,26,1299,27,27,22,17,227,205,9469,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1339,28,1380,29,1287,27,27,31,31,203,172,9391,12765,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1310,26,1396,26,1244,27,27,61,61,226,165,9525,11132,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1310,26,1337,24,1245,26,27,14,14,178,164,9539,0,3
