Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,锥桶圆形right,1,rear,1,9,533,8433,0,0,0,0,0,0,477,3644,3644,74,74,727,653,9136,11162,216,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,489,5672,0,0,0,0,0,0,432,4469,4469,48,48,405,357,8987,7954,214,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,442,1861,0,0,0,0,0,0,379,4956,4956,50,50,405,355,8736,10212,215,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,412,3775,0,0,0,0,0,0,342,4919,4919,43,43,405,362,8372,16000,225,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,375,6855,716,803,0,0,0,0,298,4922,4922,52,52,405,353,7904,12702,230,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,339,5846,0,0,0,0,0,0,249,5232,5232,54,54,405,351,7257,13333,232,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,311,3040,0,0,0,0,0,0,216,5400,5400,26,26,381,355,6850,8571,226,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,238,3914,0,0,0,0,0,0,149,5296,5296,98,98,441,343,6603,14657,179,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,237,3338,407,884,0,0,0,0,149,5245,5245,30,30,405,375,6603,0,179,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,244,3750,415,1107,0,0,0,0,154,4748,4748,29,29,357,328,6586,0,183,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,240,4210,0,0,0,0,0,0,151,4227,4227,44,44,322,278,6599,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,240,3944,411,1294,0,0,0,0,151,4065,4065,46,46,274,228,6599,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,238,3616,405,916,0,0,0,0,150,4296,4296,35,35,226,191,6580,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,236,3131,402,1030,0,0,0,0,147,4279,4279,31,31,179,148,6570,0,178,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,241,3834,409,1164,0,0,0,0,152,3865,3865,29,29,131,102,6576,0,181,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,238,3621,405,925,0,0,0,0,149,3641,3641,43,43,107,64,6566,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,237,3581,403,996,0,0,0,0,149,3706,3706,43,43,107,64,6566,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,235,3432,406,1093,0,0,0,0,146,3669,3669,43,43,107,64,6527,0,178,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,238,3059,405,1189,0,0,0,0,148,3679,3679,43,43,107,64,6524,0,180,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,239,3657,406,1164,0,0,0,0,149,3603,3603,43,43,107,64,6543,0,181,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,234,3136,0,0,0,0,0,0,145,3541,3541,43,43,107,64,6536,0,177,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,238,3475,405,977,0,0,0,0,148,3451,3451,43,43,107,64,6501,0,181,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,235,3089,409,1114,0,0,0,0,145,3436,3436,43,43,107,64,6513,0,178,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,236,3436,407,1108,0,0,0,0,147,3431,3431,43,43,107,64,6532,0,179,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,241,3640,413,1261,0,0,0,0,151,3387,3387,43,43,107,64,6539,0,182,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,242,3121,423,1148,0,0,0,0,152,3389,3389,43,43,107,64,6531,0,183,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,261,2565,0,0,0,0,0,0,167,3338,3338,43,43,107,64,6527,0,197,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,318,5034,0,0,0,0,0,0,253,3242,3242,99,99,118,19,8405,20701,172,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,379,10204,716,781,0,0,0,0,323,3461,3461,86,86,190,104,9002,11803,165,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,447,4724,0,0,0,0,0,0,396,4188,4188,107,107,285,178,9436,13970,149,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,538,9877,0,0,0,0,0,0,491,4365,4365,132,132,380,248,9670,10439,139,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,652,3575,0,0,0,0,0,0,608,5076,5076,177,177,523,346,9841,12543,118,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,778,2564,0,0,0,0,0,0,737,5130,5130,181,181,642,461,9912,9444,106,9
Train_OD_HY11,锥桶圆形right,1,rear,1,3,1494,638,0,0,5100,0,0,0,1224,1078,1078,6,6,60,54,7434,12500,1013,10
Train_OD_HY11,锥桶圆形right,1,rear,1,4,1210,1022,0,0,5100,0,0,0,1185,580,580,31,31,95,64,9942,7966,131,9
Train_OD_HY11,锥桶圆形right,1,rear,1,5,1456,499,0,0,5100,0,0,0,1163,1059,1059,16,16,119,103,7267,15526,1007,10
Train_OD_HY11,锥桶圆形right,1,rear,1,6,1161,1309,0,0,5100,0,0,0,1117,553,553,42,42,167,125,9927,14693,140,9
Train_OD_HY11,锥桶圆形right,1,rear,1,7,884,963,0,0,0,0,0,0,839,1121,1121,282,282,453,171,9812,10324,172,9
Train_OD_HY11,锥桶圆形right,1,rear,1,8,852,1223,0,0,0,0,0,0,806,1090,1090,39,39,488,449,9784,10937,176,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,809,2971,0,0,0,0,0,0,763,1112,1112,42,42,524,482,9760,8372,178,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,765,3906,0,0,0,0,0,0,718,1448,1448,47,53,572,525,9711,10909,183,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,722,4474,0,0,0,0,0,0,674,1799,1799,55,55,571,516,9656,10930,189,9
